ts,packet_id,scheduled_ms,actual_ms,transmission_ms,queued_ms,jitter_ms,propagation_ms,lost
2025-08-14T12:57:49.282134,ENC_PKT_6,362.9055746716592,363.1722927093506,0.06754663274188608,106.8453708831357,5.992657155781641,250.0,False
2025-08-14T12:57:49.324106,DEC_PKT_7,380.34363790216236,380.537748336792,0.07981217177316567,118.49020807373894,11.77361765665023,250.0,False
2025-08-14T12:57:49.324106,DEC_PKT_8,0.0,0.0,0.0,0.0,0.0,0.0,True
2025-08-14T12:57:49.637305,ENC_PKT_0,354.49849749785096,355.17048835754395,0.07423984083054544,92.84440488112872,11.57985277589166,250.0,False
2025-08-14T12:57:49.687346,ENC_PKT_15,362.913079853075,363.24095726013184,0.07505181415765119,106.8453708831357,5.992657155781641,250.0,False
2025-08-14T12:57:49.985427,ENC_PKT_7,347.9480362763791,347.9769229888916,0.06647860567474144,84.4222963851908,13.459261285513593,250.0,False
2025-08-14T12:57:50.042034,DEC_PKT_9,354.49849749785096,354.6872138977051,0.07423984083054544,92.84440488112872,11.57985277589166,250.0,False
2025-08-14T12:57:50.042034,DEC_PKT_10,0.0,0.0,0.0,0.0,0.0,0.0,True
2025-08-14T12:57:50.366408,ENC_PKT_8,380.5869892107934,380.9812068939209,0.06729611033660736,123.56243520286118,6.95725789759555,250.0,False
2025-08-14T12:57:50.390378,DEC_PKT_11,347.95542278812076,348.3443260192871,0.07386511741637938,84.4222963851908,13.459261285513593,250.0,False
2025-08-14T12:57:50.731815,ENC_PKT_1,364.9812175941888,365.09251594543457,0.07069681318186372,112.1484461991789,2.762074581828019,250.0,False
2025-08-14T12:57:50.771188,ENC_PKT_16,380.5944665563863,380.8097839355469,0.07477345592956373,123.56243520286118,6.95725789759555,250.0,False
2025-08-14T12:57:51.058500,ENC_PKT_10,326.5192667367774,326.6277313232422,0.07549801531665212,68.5581399130681,7.885628808392655,250.0,False
2025-08-14T12:57:51.136716,DEC_PKT_12,364.98907279565344,365.5283451080322,0.07855201464651523,112.1484461991789,2.762074581828019,250.0,False
2025-08-14T12:57:51.416193,ENC_PKT_11,357.1720457296286,357.6929569244385,0.09147449573487203,96.87233360020053,10.208237633693226,250.0,False
2025-08-14T12:57:51.463674,DEC_PKT_13,326.5192667367774,326.8399238586426,0.07549801531665212,68.5581399130681,7.885628808392655,250.0,False
2025-08-14T12:57:51.809603,ENC_PKT_12,393.0807844712334,393.40996742248535,0.09160064478595609,132.8848210737832,10.104362752664247,250.0,False
